"","Label","Name","Country","Region","LonDD","LatDD","CalYrBP","Pollen_sum","Pollen_sum.2","Abies","Juglans","Fagus","Castanea","CalYrBP.2"
"2168","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/8124/--",619,873.5,0,0,0,0,"8124"
"2169","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/824/--",622,1256,0,0,0,0,"824"
"2170","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/8436/--",551,796,0,0,0,0,"8436"
"2171","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/8748/--",743,1101.25,0,0,0,0,"8748"
"2172","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9060/--",619,837.5,0,0,0,0,"9060"
"2173","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9122/--",588,820.5,0,0,0,0,"9122"
"2174","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9185/--",577,807.5,0,0,0,0,"9185"
"2175","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9248/--",654,954.75,0,0,0,0,"9248"
"2176","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9311/--",641,1118.5,0,0,0,0,"9311"
"2177","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9368/--",635,938.5,0,0,0,0,"9368"
"2178","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9431/--",577,929,0,0,0,0,"9431"
"2179","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/9494/--",585,881.25,0,0,0,0,"9494"
"2180","KULK","Klukva","Russia","Tc",36.2525,53.834722,"--/972/--",575,1162.75,0,0,0,0,"972"
"2181","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10237/--",678,1019.25,0,0,0,0,"10237"
"2182","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10477/--",478,717.5,0,0,0,0,"10477"
"2183","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1056/--",528,822,19,0,43,0,"1056"
"2184","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10594/--",691,1047.5,0,0,0,0,"10594"
"2185","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10711/--",502,743,0,0,0,0,"10711"
"2186","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10828/--",539,812.5,0,0,0,0,"10828"
"2187","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/10945/--",642,947.25,0,0,0,0,"10945"
"2188","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11062/--",600,933.75,0,0,0,0,"11062"
"2189","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11179/--",479,729.25,0,0,0,0,"11179"
"2190","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11296/--",499,731.75,0,0,0,0,"11296"
"2191","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11413/--",349,509.75,0,0,0,0,"11413"
"2192","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11530/--",1099,1929.5,0,0,0,0,"11530"
"2193","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/11896/--",558,791.25,0,0,0,0,"11896"
"2194","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/12261/--",555,877.5,0,0,0,0,"12261"
"2195","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/12992/--",447,648.75,0,0,0,0,"12992"
"2196","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1301/--",848,1314.25,16,0,74,0,"1301"
"2197","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/13358/--",967,1616,0,0,0,0,"13358"
"2198","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/13724/--",697,1148.75,0,0,0,0,"13724"
"2199","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/14089/--",368,616,0,0,0,0,"14089"
"2200","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/14455/--",557,844.75,0,0,0,0,"14455"
"2201","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/14820/--",696,1161.75,0,0,0,0,"14820"
"2202","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/14967/--",696,1161.75,0,0,0,0,"14967"
"2203","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/15186/--",383,594.25,0,0,0,0,"15186"
"2204","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1546/--",398,655.75,5,0,50,0,"1546"
"2205","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/15917/--",661,1112.75,0,0,0,0,"15917"
"2206","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/16283/--",391,550.25,0,0,0,0,"16283"
"2207","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/16648/--",436,758.75,0,0,0,0,"16648"
"2208","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1668/--",613,1113.5,8,1,69,0,"1668"
"2209","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/17014/--",606,1004.25,0,0,0,0,"17014"
"2210","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/17379/--",383,529,0,0,0,0,"17379"
"2211","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/17745/--",603,952.5,0,0,0,0,"17745"
"2212","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/18111/--",530,765.25,0,0,0,0,"18111"
"2213","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/18476/--",591,875.25,0,0,0,0,"18476"
"2214","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/1896/--",603,1122.75,10,0,70,0,"1896"
"2215","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/18988/--",510,776.25,0,0,0,0,"18988"
"2216","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/19207/--",579,892.5,0,0,0,0,"19207"
"2217","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/19573/--",663,1054.5,0,0,0,0,"19573"
"2218","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/19939/--",334,518.75,0,0,0,0,"19939"
"2219","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/20304/--",549,815.25,0,0,0,0,"20304"
"2220","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/20670/--",497,719.5,0,0,0,0,"20670"
"2221","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/21035/--",737,1085.5,0,0,0,0,"21035"
"2222","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2123/--",593,1123,7,0,86,0,"2123"
"2223","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2350/--",396,758.25,0,0,55,0,"2350"
"2224","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2578/--",641,1213,9,0,90,0,"2578"
"2225","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2805/--",481,812.75,18,0,46,0,"2805"
"2226","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2896/--",360,636,6,0,27,0,"2896"
"2227","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2944/--",495,956.25,2,0,78,0,"2944"
"2228","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/2995/--",360,654,6,0,43,0,"2995"
"2229","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3047/--",472,877.25,5,0,50,0,"3047"
"2230","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3098/--",596,1104.25,4,1,68,0,"3098"
"2231","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3149/--",495,899.25,4,1,42,0,"3149"
"2232","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3251/--",412,781.25,2,0,40,0,"3251"
"2233","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3302/--",410,772,7,0,36,0,"3302"
"2234","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3353/--",504,932.25,1,1,49,0,"3353"
"2235","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3404/--",548,1006.75,1,0,38,0,"3404"
"2236","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3455/--",575,1072.75,2,0,43,0,"3455"
"2237","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3531/--",415,755.75,2,0,8,0,"3531"
"2238","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3736/--",486,906.75,4,0,7,0,"3736"
"2239","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/3940/--",413,805.75,0,0,12,0,"3940"
"2240","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4043/--",432,821.25,6,2,12,0,"4043"
"2241","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4247/--",507,944.25,2,1,8,0,"4247"
"2242","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4349/--",502,945.5,5,4,11,0,"4349"
"2243","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4451/--",411,801,1,0,4,0,"4451"
"2244","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4537/--",471,908.25,10,0,3,0,"4537"
"2245","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4607/--",470,900.25,2,0,0,0,"4607"
"2246","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4677/--",503,931,2,0,1,0,"4677"
"2247","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4747/--",447,875.25,0,0,0,0,"4747"
"2248","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4886/--",201,375,0,0,0,0,"4886"
"2249","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/4956/--",535,964.25,0,0,2,0,"4956"
"2250","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5026/--",536,1000.75,0,0,0,0,"5026"
"2251","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5095/--",398,703,0,0,0,0,"5095"
"2252","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5165/--",463,742.25,0,0,0,0,"5165"
"2253","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5527/--",511,812,1,0,0,0,"5527"
"2254","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/5890/--",588,986.25,2,0,0,0,"5890"
"2255","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/6252/--",549,800.25,0,0,0,0,"6252"
"2256","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/6614/--",657,995.25,0,0,0,0,"6614"
"2257","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/7339/--",646,995,0,0,0,0,"7339"
"2258","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/8064/--",494,759.25,0,0,0,0,"8064"
"2259","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/8426/--",468,701.25,0,0,0,0,"8426"
"2260","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/8788/--",656,1054.75,0,0,0,0,"8788"
"2261","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/8933/--",705,1135.5,0,0,0,0,"8933"
"2262","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/9150/--",633,978,0,0,0,0,"9150"
"2263","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/934/--",507,876,33,1,47,0,"934"
"2264","LECA","Iezerul Calimani","Romania","Tf",25.27361,47.1125,"--/9513/--",549,834,0,0,0,0,"9513"
"2265","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1128/886/663",1601,3116.5,7,2,2,0,"886"
"2266","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1299/1044/810",2630,5213,8,0,0,0,"1044"
"2267","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1529/1309/1096",1437,2851.5,8,4,2,0,"1309"
"2268","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1721/1498/1257",1176,2298.5,3,2,1,0,"1498"
"2269","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"1836/1593/1334",1383,2729,6,2,0,0,"1593"
"2270","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2114/1801/1499",798,1543.75,4,2,3,0,"1801"
"2271","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2327/1969/1635",964,1818.5,14,3,0,0,"1969"
"2272","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"235/150/66",1418,2753.25,8,0,0,1,"150"
"2273","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2422/2097/1789",865,1603.25,27,0,0,0,"2097"
"2274","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2487/2182/1887",934,1805.75,8,1,3,1,"2182"
"2275","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2567/2277/1996",1091,2137.75,3,0,1,0,"2277"
"2276","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2668/2394/2122",935,1823.25,1,1,1,0,"2394"
"2277","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2775/2511/2241",1132,2215,12,0,1,0,"2511"
"2278","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2885/2617/2343",872,1691.5,7,0,0,0,"2617"
"2279","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"2941/2670/2389",1290,2531,7,2,0,0,"2670"
"2280","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3025/2745/2451",983,1918.75,6,2,0,1,"2745"
"2281","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3112/2819/2511",1174,2292.5,0,1,0,1,"2819"
"2282","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3214/2904/2577",1470,2854.5,4,1,1,1,"2904"
"2283","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3317/2989/2640",1525,2996,8,0,1,0,"2989"
"2284","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3370/3032/2672",1787,3512.5,5,1,1,0,"3032"
"2285","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3570/3191/2786",754,1449,15,0,1,0,"3191"
"2286","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3665/3265/2837",1014,2003.25,2,0,0,0,"3265"
"2287","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3763/3340/2890",838,1595,0,0,0,0,"3340"
"2288","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"3932/3525/3098",1029,1957.75,5,0,0,1,"3525"
"2289","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"4109/3768/3400",642,1244.25,7,0,3,0,"3768"
"2290","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"424/321/227",1919,3768.5,6,1,0,0,"321"
"2291","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"4273/3963/3636",1003,1926,2,0,0,0,"3963"
"2292","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"4480/4158/3836",1208,2290,1,0,0,0,"4158"
"2293","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"4894/4474/4094",1047,2009,2,0,0,2,"4474"
"2294","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5258/4737/4304",949,1792.25,1,0,1,0,"4737"
"2295","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5290/4863/4514",901,1701.25,10,1,1,0,"4863"
"2296","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5313/4965/4644",916,1737,9,0,0,0,"4965"
"2297","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5363/5066/4764",635,1199.5,4,0,0,0,"5066"
"2298","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5462/5180/4884",1941,3787.5,3,0,0,0,"5180"
"2299","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5585/5306/4954",1110,2114,6,0,4,0,"5306"
"2300","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5738/5433/5034",919,1786,4,0,0,0,"5433"
"2301","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5811/5521/5134",722,1426.75,3,0,0,0,"5521"
"2302","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"585/454/341",1825,3584.75,2,3,3,0,"454"
"2303","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"5982/5661/5295",866,1715,1,0,1,0,"5661"
"2304","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"6125/5774/5402",1103,2155,3,0,1,0,"5774"
"2305","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"6319/5914/5516",688,1337,9,0,0,0,"5914"
"2306","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"6414/5977/5560",649,1287.75,5,0,1,0,"5977"
"2307","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"6604/6103/5636",648,1269,4,0,1,0,"6103"
"2308","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"6758/6204/5689",584,1167.75,1,0,0,0,"6204"
"2309","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"6935/6318/5743",872,1731.25,1,1,0,1,"6318"
"2310","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7075/6407/5781",662,1330,0,0,0,1,"6407"
"2311","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7300/6546/5839",850,1670.75,1,0,1,0,"6546"
"2312","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7423/6622/5868",1525,3011.25,4,0,0,3,"6622"
"2313","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7561/6766/6016",1043,2049.5,4,0,0,0,"6766"
"2314","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7584/6881/6211",2591,5168.75,2,0,0,0,"6881"
"2315","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7612/7008/6423",714,1404.5,3,0,0,0,"7008"
"2316","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7647/7134/6635",1571,3118.5,4,0,2,1,"7134"
"2317","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7671/7203/6750",1307,2577,12,0,0,0,"7203"
"2318","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7717/7317/6932",1888,3743.75,3,0,2,0,"7317"
"2319","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7746/7375/7020",2915,5790.25,6,1,1,0,"7375"
"2320","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7813/7501/7191",4656,9277.5,2,0,3,0,"7501"
"2321","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"783/568/436",1274,2486.75,6,5,2,0,"568"
"2322","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"7929/7650/7358",5265,10513.5,5,1,3,0,"7650"
"2323","LERNA","Lake Lerna","Greece","Mc",22.8,37.6,"94/-2/-97",968,1836.25,1,0,1,0,"-2"
"2324","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1024.571/--",509,960.5,1,3,14,17,"1024.571"
"2325","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1096.476/--",460,893.75,2,3,12,7,"1096.476"
"2326","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1168.381/--",445,858.5,0,2,17,10,"1168.381"
"2327","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1240.286/--",420,792.5,2,2,17,8,"1240.286"
"2328","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1312.19/--",394,751.5,5,2,13,17,"1312.19"
"2329","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1384.095/--",391,740.25,1,1,18,10,"1384.095"
"2330","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1456/--",399,757.25,6,0,12,9,"1456"
"2331","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1527.905/--",462,868.5,5,1,25,11,"1527.905"
"2332","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1599.81/--",479,891.75,8,1,20,10,"1599.81"
"2333","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/161.7143/--",594,1172.25,1,0,2,1,"161.7143"
"2334","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1671.714/--",547,993.5,3,2,31,15,"1671.714"
"2335","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/17.90476/--",600,1072.5,0,0,4,3,"17.90476"
"2336","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1743.619/--",547,1026.5,3,4,27,13,"1743.619"
"2337","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1815.524/--",569,1029.5,2,4,26,22,"1815.524"
"2338","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1887.429/--",574,992.75,4,3,23,0,"1887.429"
"2339","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/1959.333/--",589,1079.5,5,5,51,2,"1959.333"
"2340","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/2031.238/--",588,1049,5,0,39,0,"2031.238"
"2341","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/2103.143/--",567,981,2,0,34,0,"2103.143"
"2342","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/2175.048/--",539,949.75,3,0,16,0,"2175.048"
"2343","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/233.619/--",627,1204.5,1,2,5,3,"233.619"
"2344","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/2333.609/--",579,1045,6,0,16,0,"2333.609"
"2345","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/2578.826/--",547,990,2,0,42,0,"2578.826"
"2346","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/2824.043/--",584,1071.25,7,0,62,0,"2824.043"
"2347","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/305.5238/--",625,1262,5,4,3,5,"305.5238"
"2348","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/3069.261/--",586,1072,12,0,42,0,"3069.261"
"2349","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/3314.478/--",578,1061.25,7,0,67,0,"3314.478"
"2350","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/3559.696/--",568,1053.5,12,0,49,0,"3559.696"
"2351","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/3682.304/--",591,1096,11,0,33,0,"3682.304"
"2352","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/377.4286/--",600,1175,7,0,6,5,"377.4286"
"2353","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/4050.13/--",576,1063.5,14,0,42,0,"4050.13"
"2354","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/4172.739/--",586,1079.25,13,0,35,0,"4172.739"
"2355","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/4295.348/--",563,1051.75,7,0,52,0,"4295.348"
"2356","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/4417.957/--",575,1053.25,19,0,45,0,"4417.957"
"2357","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/449.3333/--",614,1202,4,1,8,10,"449.3333"
"2358","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/4540.565/--",490,902.5,28,0,52,0,"4540.565"
"2359","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/4663.174/--",494,863.75,19,0,26,0,"4663.174"
"2360","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/4785.783/--",490,858.5,10,0,25,0,"4785.783"
"2361","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/4908.391/--",528,938.25,7,0,28,0,"4908.391"
"2362","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5031/--",508,898.5,10,0,36,0,"5031"
"2363","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5101.25/--",511,907,9,1,19,0,"5101.25"
"2364","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5171.5/--",465,847.75,8,0,2,0,"5171.5"
"2365","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/521.2381/--",566,1084.5,2,4,8,9,"521.2381"
"2366","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5241.75/--",520,894.5,4,0,1,0,"5241.75"
"2367","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5312/--",539,968.5,6,0,2,0,"5312"
"2368","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5382.25/--",545,970,18,0,0,0,"5382.25"
"2369","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5452.5/--",484,904.25,14,0,1,0,"5452.5"
"2370","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5522.75/--",440,828.25,12,0,1,0,"5522.75"
"2371","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5593/--",488,915.25,9,0,3,0,"5593"
"2372","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5647.783/--",566,1033.5,31,0,2,0,"5647.783"
"2373","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5702.565/--",554,1005.25,25,0,7,0,"5702.565"
"2374","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5757.348/--",582,1038.25,22,0,2,0,"5757.348"
"2375","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5812.13/--",598,1119.5,17,0,3,0,"5812.13"
"2376","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5866.913/--",604,1159.25,12,0,3,0,"5866.913"
"2377","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5917.579/--",578,1062.25,23,0,7,0,"5917.579"
"2378","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/593.1429/--",527,1018.25,0,2,4,12,"593.1429"
"2379","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5955.895/--",537,949.75,41,0,7,0,"5955.895"
"2380","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/5994.21/--",544,971.25,24,0,10,0,"5994.21"
"2381","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/6032.526/--",566,1041,79,0,3,0,"6032.526"
"2382","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/6121.8/--",600,1100.5,43,0,1,0,"6121.8"
"2383","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/6185.4/--",546,1032.75,80,0,2,0,"6185.4"
"2384","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/6249/--",618,1113,80,0,7,0,"6249"
"2385","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/6311.968/--",578,1064.25,81,0,4,0,"6311.968"
"2386","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/6374.936/--",579,1070.25,72,0,5,0,"6374.936"
"2387","MASAC","Massaciuccoli","Italy","Mb",10.3,43.8,"--/6437.903/--",508,915,55,0,7,0,"6437.903"
